Probe Measurement Outcomes 
Delta: -54083715.725774
J: 3.25737133530311e-19
bit_errors:
- 0
- 0
- 0
- 0
cOpts:
  D: 4.0e-07
  cOffset:
  - 0
  - 0
  - 0
  d: 4.0e-08
  pJit: false
  rstd: 1.0e-09
  tau: 0.003378770521134961
  xstd: 0
  ystd: 0
  zstd: 1e-9
circ: true
folder: displacement\800runs_randombitflips_randomtwirl_6nmdisplacement
qubit_displacement_error: true
qubit_displacement_halfheight: 3e-9
qubit_displacement_radius: 6e-9
r:
- 0
- 0
- 4.0e-08
random_errors: true
runs: 800
specify_errors: false
steps: 5000
subfolder: plots
time: 0.003378770521134961
twirl: true

 
sigmax exp.	Prob. of |+>	Prob. of |->
-0.948300633321	 0.0258496833397 	 0.97415031666 
-0.999210754807	 0.000394622596584 	 0.999605377403 
-0.999714592363	 0.00014270381853 	 0.999857296181 
-0.925150483231	 0.0374247583843 	 0.962575241616 
-0.925037549036	 0.037481225482 	 0.962518774518 
-0.999420463378	 0.000289768311012 	 0.999710231689 
-0.999667781723	 0.000166109138632 	 0.999833890861 
-0.902474454541	 0.0487627727296 	 0.95123722727 
-0.999086081858	 0.000456959070837 	 0.999543040929 
-0.900365156916	 0.0498174215421 	 0.950182578458 
-0.999295367175	 0.000352316412701 	 0.999647683587 
-0.982672125596	 0.00866393720221 	 0.991336062798 
-0.994474949233	 0.00276252538374 	 0.997237474616 
-0.901554678947	 0.0492226605267 	 0.950777339473 
-0.962214959342	 0.0188925203288 	 0.981107479671 
-0.99330366943	 0.00334816528516 	 0.996651834715 
-0.991251739285	 0.0043741303575 	 0.995625869643 
-0.998866426491	 0.000566786754552 	 0.999433213245 
-0.996905960284	 0.00154701985805 	 0.998452980142 
-0.999479847047	 0.000260076476406 	 0.999739923524 
-0.975822539359	 0.0120887303207 	 0.987911269679 
-0.822992471694	 0.0885037641528 	 0.911496235847 
-0.91259692241	 0.043701538795 	 0.956298461205 
-0.817045003779	 0.0914774981104 	 0.90852250189 
-0.985853326984	 0.00707333650796 	 0.992926663492 
-0.948817254434	 0.0255913727828 	 0.974408627217 
-0.993276108799	 0.00336194560069 	 0.996638054399 
-0.983624581024	 0.00818770948812 	 0.991812290512 
-0.999654323885	 0.000172838057437 	 0.999827161943 
-0.954553374774	 0.0227233126129 	 0.977276687387 
-0.987895940002	 0.006052029999 	 0.993947970001 
-0.962783388617	 0.0186083056914 	 0.981391694309 
-0.995801095118	 0.00209945244083 	 0.997900547559 
-0.955662496273	 0.0221687518637 	 0.977831248136 
-0.999988045429	 5.97728559948e-06 	 0.999994022714 
-0.99599817472	 0.00200091263988 	 0.99799908736 
-0.906548248336	 0.0467258758322 	 0.953274124168 
-0.811567621913	 0.0942161890437 	 0.905783810956 
-0.899149022229	 0.0504254888856 	 0.949574511114 
-0.946042868522	 0.026978565739 	 0.973021434261 
-0.995205209107	 0.00239739544627 	 0.997602604554 
-0.993185232706	 0.00340738364717 	 0.996592616353 
-0.997238317413	 0.00138084129357 	 0.998619158706 
-0.997959794383	 0.00102010280846 	 0.998979897192 
-0.99377651488	 0.00311174256001 	 0.99688825744 
-0.942595207897	 0.0287023960516 	 0.971297603948 
-0.978650060078	 0.0106749699611 	 0.989325030039 
-0.988580695809	 0.00570965209529 	 0.994290347905 
-0.97430041659	 0.0128497917052 	 0.987150208295 
-0.946518771185	 0.0267406144077 	 0.973259385592 
-0.995592740998	 0.00220362950077 	 0.997796370499 
-0.999689372133	 0.000155313933254 	 0.999844686067 
-0.888106086326	 0.0559469568371 	 0.944053043163 
-0.929941804315	 0.0350290978427 	 0.964970902157 
-0.974583379173	 0.0127083104135 	 0.987291689587 
-0.999968725221	 1.56373893186e-05 	 0.999984362611 
-0.999975258758	 1.23706209676e-05 	 0.999987629379 
-0.963683862235	 0.0181580688827 	 0.981841931117 
-0.990809995222	 0.00459500238886 	 0.995404997611 
-0.924421763	 0.0377891184999 	 0.9622108815 
-0.940436632839	 0.0297816835804 	 0.97021831642 
-0.98351444952	 0.00824277524021 	 0.99175722476 
-0.981395621839	 0.00930218908052 	 0.990697810919 
-0.949989587519	 0.0250052062405 	 0.97499479376 
-0.940539856042	 0.0297300719789 	 0.970269928021 
-0.997671353971	 0.00116432301444 	 0.998835676986 
-0.940117758968	 0.029941120516 	 0.970058879484 
-0.984653703039	 0.0076731484805 	 0.99232685152 
-0.975528205226	 0.012235897387 	 0.987764102613 
-0.94460943372	 0.0276952831401 	 0.97230471686 
-0.987935376324	 0.00603231183796 	 0.993967688162 
-0.853298322463	 0.0733508387687 	 0.926649161231 
-0.930522274648	 0.0347388626762 	 0.965261137324 
-0.981380867861	 0.00930956606974 	 0.99069043393 
-0.881924270856	 0.0590378645719 	 0.940962135428 
-0.999931922013	 3.4038993278e-05 	 0.999965961007 
-0.981301692324	 0.00934915383781 	 0.990650846162 
-0.996980625775	 0.00150968711246 	 0.998490312888 
-0.999542781401	 0.000228609299465 	 0.999771390701 
-0.879440171535	 0.0602799142327 	 0.939720085767 
-0.896190530938	 0.0519047345309 	 0.948095265469 
-0.999205582242	 0.000397208879171 	 0.999602791121 
-0.994042430251	 0.00297878487455 	 0.997021215125 
-0.998964641563	 0.000517679218469 	 0.999482320782 
-0.999145445184	 0.000427277407829 	 0.999572722592 
-0.99496957603	 0.00251521198516 	 0.997484788015 
-0.997612337787	 0.00119383110662 	 0.998806168893 
-0.966616410703	 0.0166917946486 	 0.983308205351 
-0.998269634054	 0.000865182972902 	 0.999134817027 
-0.949803765785	 0.0250981171074 	 0.974901882893 
-0.932755116557	 0.0336224417216 	 0.966377558278 
-0.999546304479	 0.000226847760387 	 0.99977315224 
-0.873448165752	 0.0632759171238 	 0.936724082876 
-0.996667325623	 0.00166633718829 	 0.998333662812 
-0.970811473625	 0.0145942631874 	 0.985405736813 
-0.989978235783	 0.00501088210866 	 0.994989117891 
-0.998815150931	 0.000592424534668 	 0.999407575465 
-0.999575451415	 0.00021227429261 	 0.999787725707 
-0.979295471778	 0.010352264111 	 0.989647735889 
-0.997969485976	 0.00101525701209 	 0.998984742988 
-0.984945948432	 0.00752702578411 	 0.992472974216 
-0.971284881223	 0.0143575593883 	 0.985642440612 
-0.871588823534	 0.0642055882329 	 0.935794411767 
-0.970185115299	 0.0149074423507 	 0.985092557649 
-0.913588388858	 0.0432058055712 	 0.956794194429 
-0.992673700078	 0.00366314996099 	 0.996336850039 
-0.872155852959	 0.0639220735203 	 0.93607792648 
-0.997326920785	 0.00133653960751 	 0.998663460392 
-0.940620134168	 0.0296899329159 	 0.970310067084 
-0.980606567132	 0.00969671643404 	 0.990303283566 
-0.96807382416	 0.0159630879201 	 0.98403691208 
-0.892069189583	 0.0539654052085 	 0.946034594792 
-0.978048189389	 0.0109759053057 	 0.989024094694 
-0.968792464851	 0.0156037675745 	 0.984396232426 
-0.998813176673	 0.000593411663434 	 0.999406588337 
-0.898873994825	 0.0505630025874 	 0.949436997413 
-0.938209878986	 0.030895060507 	 0.969104939493 
-0.997784721325	 0.0011076393373 	 0.998892360663 
-0.98634761503	 0.00682619248513 	 0.993173807515 
-0.999895143043	 5.24284784094e-05 	 0.999947571522 
-0.961155077819	 0.0194224610903 	 0.98057753891 
-0.985723125407	 0.00713843729642 	 0.992861562704 
-0.999476334804	 0.000261832597868 	 0.999738167402 
-0.98529031538	 0.00735484231016 	 0.99264515769 
-0.993559568492	 0.00322021575382 	 0.996779784246 
-0.955811095925	 0.0220944520373 	 0.977905547963 
-0.996953473417	 0.00152326329144 	 0.998476736709 
-0.992172559509	 0.0039137202455 	 0.996086279754 
-0.937000354316	 0.031499822842 	 0.968500177158 
-0.964337474149	 0.0178312629254 	 0.982168737075 
-0.980320646676	 0.00983967666198 	 0.990160323338 
-0.997272865034	 0.00136356748323 	 0.998636432517 
-0.999946620959	 2.66895206442e-05 	 0.999973310479 
-0.997979559149	 0.00101022042542 	 0.998989779575 
-0.940000461239	 0.0299997693806 	 0.970000230619 
-0.795229176805	 0.102385411597 	 0.897614588403 
-0.976140805223	 0.0119295973886 	 0.988070402611 
-0.998113602295	 0.000943198852641 	 0.999056801147 
-0.961064187566	 0.019467906217 	 0.980532093783 
-0.998547116387	 0.000726441806364 	 0.999273558194 
-0.999450861519	 0.000274569240518 	 0.999725430759 
-0.955058000131	 0.0224709999346 	 0.977529000065 
-0.973728017614	 0.0131359911932 	 0.986864008807 
-0.993264855881	 0.00336757205943 	 0.996632427941 
-0.99918715197	 0.000406424014825 	 0.999593575985 
-0.955638294361	 0.0221808528193 	 0.977819147181 
-0.862422203883	 0.0687888980585 	 0.931211101941 
-0.982276752049	 0.00886162397542 	 0.991138376025 
-0.999881591104	 5.92044477568e-05 	 0.999940795552 
-0.99994489946	 2.75502697708e-05 	 0.99997244973 
-0.991821981101	 0.00408900944965 	 0.99591099055 
-0.996600605982	 0.00169969700915 	 0.998300302991 
-0.997113551625	 0.00144322418751 	 0.998556775812 
-0.973629316523	 0.0131853417385 	 0.986814658261 
-0.998969302279	 0.00051534886058 	 0.999484651139 
-0.933647200785	 0.0331763996077 	 0.966823600392 
-0.836958848436	 0.0815205757818 	 0.918479424218 
-0.999851304469	 7.43477654898e-05 	 0.999925652235 
-0.94098342029	 0.0295082898549 	 0.970491710145 
-0.913009890978	 0.0434950545112 	 0.956504945489 
-0.994695424231	 0.00265228788445 	 0.997347712116 
-0.994592593567	 0.00270370321637 	 0.997296296784 
-0.831053283834	 0.0844733580829 	 0.915526641917 
-0.999923843179	 3.80784106765e-05 	 0.999961921589 
-0.999159726019	 0.000420136990318 	 0.99957986301 
-0.951967771976	 0.0240161140118 	 0.975983885988 
-0.998123078409	 0.000938460795586 	 0.999061539204 
-0.995436490097	 0.00228175495151 	 0.997718245048 
-0.973954749527	 0.0130226252363 	 0.986977374764 
-0.993744587553	 0.00312770622334 	 0.996872293777 
-0.99783106426	 0.00108446787008 	 0.99891553213 
-0.969230333	 0.0153848334999 	 0.9846151665 
-0.994694136012	 0.00265293199411 	 0.997347068006 
-0.989647439769	 0.00517628011538 	 0.994823719885 
-0.998632863039	 0.000683568480383 	 0.99931643152 
-0.903537310382	 0.0482313448091 	 0.951768655191 
-0.989758766006	 0.00512061699683 	 0.994879383003 
-0.999284430624	 0.000357784688004 	 0.999642215312 
-0.996335916479	 0.0018320417603 	 0.99816795824 
-0.876038699146	 0.061980650427 	 0.938019349573 
-0.998429685021	 0.000785157489345 	 0.999214842511 
-0.99228457246	 0.00385771376999 	 0.99614228623 
-0.982799191413	 0.00860040429362 	 0.991399595706 
-0.989290312574	 0.00535484371298 	 0.994645156287 
-0.999971868089	 1.40659555098e-05 	 0.999985934044 
-0.975886354233	 0.0120568228833 	 0.987943177117 
-0.910422071811	 0.0447889640945 	 0.955211035906 
-0.934717700566	 0.0326411497169 	 0.967358850283 
-0.982540681294	 0.00872965935325 	 0.991270340647 
-0.998274405046	 0.000862797477155 	 0.999137202523 
-0.992999516432	 0.00350024178416 	 0.996499758216 
-0.989063692253	 0.00546815387352 	 0.994531846126 
-0.963253132028	 0.018373433986 	 0.981626566014 
-0.999113548044	 0.00044322597825 	 0.999556774022 
-0.994722132891	 0.00263893355462 	 0.997361066445 
-0.94196631939	 0.0290168403052 	 0.970983159695 
-0.982752534428	 0.0086237327862 	 0.991376267214 
-0.976000445792	 0.0119997771042 	 0.988000222896 
-0.9560501253	 0.0219749373498 	 0.97802506265 
-0.909191370487	 0.0454043147565 	 0.954595685243 
-0.999954798011	 2.26009945549e-05 	 0.999977399005 
-0.976838427532	 0.0115807862342 	 0.988419213766 
-0.993166764636	 0.00341661768183 	 0.996583382318 
-0.990602021661	 0.00469898916964 	 0.99530101083 
-0.995733502642	 0.00213324867887 	 0.997866751321 
-0.999951763758	 2.41181211832e-05 	 0.999975881879 
-0.999939651491	 3.01742547054e-05 	 0.999969825745 
-0.989686398509	 0.00515680074527 	 0.994843199255 
-0.984051496684	 0.00797425165789 	 0.992025748342 
-0.921832734693	 0.0390836326537 	 0.960916367346 
-0.881716669366	 0.0591416653171 	 0.940858334683 
-0.826876228664	 0.0865618856681 	 0.913438114332 
-0.881326200994	 0.0593368995032 	 0.940663100497 
-0.794239932924	 0.102880033538 	 0.897119966462 
-0.977901535352	 0.0110492323242 	 0.988950767676 
-0.999761332541	 0.000119333729376 	 0.999880666271 
-0.971152491313	 0.0144237543433 	 0.985576245657 
-0.960247777777	 0.0198761111115 	 0.980123888889 
-0.987151368537	 0.00642431573158 	 0.993575684268 
-0.938872903483	 0.0305635482585 	 0.969436451742 
-0.995290338938	 0.00235483053083 	 0.997645169469 
-0.999218538842	 0.000390730579159 	 0.999609269421 
-0.970375894609	 0.0148120526954 	 0.985187947305 
-0.866278537046	 0.0668607314771 	 0.933139268523 
-0.994745613254	 0.00262719337297 	 0.997372806627 
-0.925401275848	 0.0372993620759 	 0.962700637924 
-0.999709562861	 0.00014521856951 	 0.99985478143 
-0.833892992158	 0.083053503921 	 0.916946496079 
-0.995270138909	 0.00236493054532 	 0.997635069455 
-0.947155857232	 0.0264220713841 	 0.973577928616 
-0.998850795317	 0.00057460234148 	 0.999425397659 
-0.980448761907	 0.00977561904667 	 0.990224380953 
-0.976281082205	 0.0118594588977 	 0.988140541102 
-0.998300279176	 0.000849860411849 	 0.999150139588 
-0.987544844807	 0.00622757759659 	 0.993772422403 
-0.998451608785	 0.000774195607469 	 0.999225804393 
-0.988370284846	 0.00581485757703 	 0.994185142423 
-0.990283578603	 0.00485821069863 	 0.995141789301 
-0.999396320696	 0.000301839651944 	 0.999698160348 
-0.991790151234	 0.00410492438307 	 0.995895075617 
-0.999990637838	 4.68108081836e-06 	 0.999995318919 
-0.955275931515	 0.0223620342425 	 0.977637965757 
-0.994562091416	 0.00271895429219 	 0.997281045708 
-0.99997900701	 1.04964950741e-05 	 0.999989503505 
-0.87034759247	 0.0648262037648 	 0.935173796235 
-0.985949869914	 0.00702506504294 	 0.992974934957 
-0.970281706724	 0.0148591466378 	 0.985140853362 
-0.985467369996	 0.00726631500197 	 0.992733684998 
-0.968060232066	 0.0159698839669 	 0.984030116033 
-0.996601445754	 0.00169927712314 	 0.998300722877 
-0.927753488411	 0.0361232557946 	 0.963876744205 
-0.986626866616	 0.00668656669193 	 0.993313433308 
-0.992667480067	 0.00366625996635 	 0.996333740034 
-0.992881089542	 0.00355945522909 	 0.996440544771 
-0.993637362289	 0.0031813188557 	 0.996818681144 
-0.996741519484	 0.00162924025799 	 0.998370759742 
-0.99616575416	 0.00191712292021 	 0.99808287708 
-0.966218832185	 0.0168905839077 	 0.983109416092 
-0.994570449814	 0.00271477509284 	 0.997285224907 
-0.999180997602	 0.000409501199111 	 0.999590498801 
-0.981920599924	 0.00903970003798 	 0.990960299962 
-0.91863383749	 0.0406830812551 	 0.959316918745 
-0.998960514269	 0.000519742865647 	 0.999480257134 
-0.999877243326	 6.13783368322e-05 	 0.999938621663 
-0.973568061955	 0.0132159690223 	 0.986784030978 
-0.98047053943	 0.00976473028517 	 0.990235269715 
-0.955473523525	 0.0222632382376 	 0.977736761762 
-0.9948200567	 0.00258997164982 	 0.99741002835 
-0.977329384892	 0.011335307554 	 0.988664692446 
-0.976006325337	 0.0119968373316 	 0.988003162668 
-0.996625005483	 0.00168749725863 	 0.998312502741 
-0.977614699839	 0.0111926500803 	 0.98880734992 
-0.988075715059	 0.00596214247034 	 0.99403785753 
-0.998948725234	 0.000525637383128 	 0.999474362617 
-0.999018402316	 0.000490798842034 	 0.999509201158 
-0.987487230936	 0.00625638453219 	 0.993743615468 
-0.983362046585	 0.00831897670725 	 0.991681023293 
-0.985053761459	 0.0074731192705 	 0.992526880729 
-0.888945603607	 0.0555271981963 	 0.944472801804 
-0.88925609632	 0.0553719518398 	 0.94462804816 
-0.984461691982	 0.0077691540088 	 0.992230845991 
-0.96176308147	 0.0191184592652 	 0.980881540735 
-0.933716708419	 0.0331416457905 	 0.966858354209 
-0.999669083359	 0.000165458320378 	 0.99983454168 
-0.918057527349	 0.0409712363256 	 0.959028763674 
-0.931168750847	 0.0344156245766 	 0.965584375423 
-0.978621441274	 0.0106892793629 	 0.989310720637 
-0.992734184412	 0.00363290779391 	 0.996367092206 
-0.999964702808	 1.76485960477e-05 	 0.999982351404 
-0.97319002156	 0.0134049892199 	 0.98659501078 
-0.859151529996	 0.0704242350019 	 0.929575764998 
-0.941950908771	 0.0290245456145 	 0.970975454386 
-0.947776209573	 0.0261118952134 	 0.973888104787 
-0.961963671246	 0.0190181643771 	 0.980981835623 
-0.987548022722	 0.00622598863877 	 0.993774011361 
-0.939636134545	 0.0301819327274 	 0.969818067273 
-0.993028070261	 0.00348596486969 	 0.99651403513 
-0.958773872462	 0.0206130637689 	 0.979386936231 
-0.999993909882	 3.04505905419e-06 	 0.999996954941 
-0.91001067049	 0.044994664755 	 0.955005335245 
-0.948648569277	 0.0256757153613 	 0.974324284639 
-0.992476897743	 0.00376155112858 	 0.996238448871 
-0.964157346818	 0.0179213265911 	 0.982078673409 
-0.999423656341	 0.000288171829271 	 0.999711828171 
-0.933441002239	 0.0332794988806 	 0.966720501119 
-0.927147241715	 0.0364263791426 	 0.963573620857 
-0.999611740222	 0.000194129889089 	 0.999805870111 
-0.979150947644	 0.0104245261782 	 0.989575473822 
-0.99743085222	 0.00128457388988 	 0.99871542611 
-0.978978380221	 0.0105108098894 	 0.989489190111 
-0.948170974572	 0.0259145127141 	 0.974085487286 
-0.986303858861	 0.00684807056964 	 0.99315192943 
-0.739662955347	 0.130168522326 	 0.869831477674 
-0.999141610375	 0.000429194812478 	 0.999570805188 
-0.824675698833	 0.0876621505834 	 0.912337849417 
-0.77752762996	 0.11123618502 	 0.88876381498 
-0.93883735086	 0.0305813245698 	 0.96941867543 
-0.99980673969	 9.66301549503e-05 	 0.999903369845 
-0.999529342035	 0.000235328982264 	 0.999764671018 
-0.999442968942	 0.000278515528781 	 0.999721484471 
-0.943886094305	 0.0280569528473 	 0.971943047153 
-0.948958824644	 0.025520587678 	 0.974479412322 
-0.997570190998	 0.00121490450117 	 0.998785095499 
-0.980026819177	 0.00998659041157 	 0.990013409588 
-0.967447705203	 0.0162761473983 	 0.983723852602 
-0.991892069801	 0.00405396509943 	 0.995946034901 
-0.987964488995	 0.00601775550252 	 0.993982244497 
-0.973987086579	 0.0130064567105 	 0.986993543289 
-0.998875842571	 0.000562078714734 	 0.999437921285 
-0.960392929017	 0.0198035354916 	 0.980196464508 
-0.997645397516	 0.00117730124196 	 0.998822698758 
-0.983920559083	 0.00803972045846 	 0.991960279542 
-0.939872372269	 0.0300638138653 	 0.969936186135 
-0.960892877803	 0.0195535610984 	 0.980446438902 
-0.931038649848	 0.0344806750762 	 0.965519324924 
-0.998726951272	 0.000636524363865 	 0.999363475636 
-0.883086366116	 0.0584568169421 	 0.941543183058 
-0.979287950466	 0.0103560247668 	 0.989643975233 
-0.992073264693	 0.00396336765354 	 0.996036632346 
-0.980666166706	 0.00966691664694 	 0.990333083353 
-0.979728929271	 0.0101355353645 	 0.989864464636 
-0.979257270457	 0.0103713647715 	 0.989628635228 
-0.967976870734	 0.0160115646332 	 0.983988435367 
-0.939998696781	 0.0300006516095 	 0.969999348391 
-0.999901867792	 4.90661042497e-05 	 0.999950933896 
-0.908167454651	 0.0459162726745 	 0.954083727325 
-0.988014125917	 0.00599293704134 	 0.994007062959 
-0.955937169168	 0.0220314154162 	 0.977968584584 
-0.979649807071	 0.0101750964647 	 0.989824903535 
-0.947779987117	 0.0261100064415 	 0.973889993558 
-0.99399285069	 0.00300357465504 	 0.996996425345 
-0.902107665804	 0.0489461670982 	 0.951053832902 
-0.999463254033	 0.000268372983412 	 0.999731627017 
-0.983464236505	 0.00826788174754 	 0.991732118252 
-0.916601414532	 0.041699292734 	 0.958300707266 
-0.929178144168	 0.0354109279159 	 0.964589072084 
-0.861224969982	 0.069387515009 	 0.930612484991 
-0.996061359354	 0.00196932032306 	 0.998030679677 
-0.910051930269	 0.0449740348657 	 0.955025965134 
-0.983887532619	 0.00805623369065 	 0.991943766309 
-0.989736857094	 0.00513157145318 	 0.994868428547 
-0.972400669957	 0.0137996650215 	 0.986200334978 
-0.998304443076	 0.000847778461752 	 0.999152221538 
-0.996440741846	 0.00177962907723 	 0.998220370923 
-0.96519894183	 0.0174005290848 	 0.982599470915 
-0.979345739715	 0.0103271301425 	 0.989672869857 
-0.9986815631	 0.000659218450142 	 0.99934078155 
-0.998976259648	 0.000511870176188 	 0.999488129824 
-0.986923767966	 0.00653811601706 	 0.993461883983 
-0.999422103689	 0.000288948155574 	 0.999711051844 
-0.877722096357	 0.0611389518215 	 0.938861048178 
-0.85435404875	 0.0728229756248 	 0.927177024375 
-0.880878563807	 0.0595607180966 	 0.940439281903 
-0.981237925229	 0.00938103738557 	 0.990618962614 
-0.915110738702	 0.0424446306489 	 0.957555369351 
-0.99611701504	 0.0019414924802 	 0.99805850752 
-0.9981038544	 0.000948072800078 	 0.9990519272 
-0.993209158546	 0.00339542072685 	 0.996604579273 
-0.92103164787	 0.0394841760648 	 0.960515823935 
-0.883332911152	 0.058333544424 	 0.941666455576 
-0.938397925236	 0.0308010373821 	 0.969198962618 
-0.998860817748	 0.000569591126006 	 0.999430408874 
-0.922742691741	 0.0386286541296 	 0.96137134587 
-0.836551631363	 0.0817241843186 	 0.918275815681 
-0.984602390964	 0.00769880451802 	 0.992301195482 
-0.96187750129	 0.0190612493551 	 0.980938750645 
-0.950738049241	 0.0246309753796 	 0.97536902462 
-0.994777167414	 0.00261141629275 	 0.997388583707 
-0.958891569776	 0.0205542151118 	 0.979445784888 
-0.923711745909	 0.0381441270457 	 0.961855872954 
-0.94834174145	 0.025829129275 	 0.974170870725 
-0.990163725378	 0.00491813731102 	 0.995081862689 
-0.965005047821	 0.0174974760895 	 0.98250252391 
-0.932829931872	 0.033585034064 	 0.966414965936 
-0.984398857808	 0.007800571096 	 0.992199428904 
-0.936752756227	 0.0316236218866 	 0.968376378113 
-0.854548286018	 0.0727258569911 	 0.927274143009 
-0.975576435216	 0.0122117823922 	 0.987788217608 
-0.975372615205	 0.0123136923974 	 0.987686307603 
-0.971865616506	 0.0140671917469 	 0.985932808253 
-0.979863920447	 0.0100680397764 	 0.989931960224 
-0.994992418809	 0.00250379059545 	 0.997496209405 
-0.960302160317	 0.0198489198415 	 0.980151080158 
-0.985144035006	 0.00742798249695 	 0.992572017503 
-0.931947140839	 0.0340264295803 	 0.96597357042 
-0.967440694589	 0.0162796527056 	 0.983720347294 
-0.991285851926	 0.00435707403703 	 0.995642925963 
-0.999997922156	 1.03892208464e-06 	 0.999998961078 
-0.938935107488	 0.0305324462558 	 0.969467553744 
-0.997356087015	 0.00132195649228 	 0.998678043508 
-0.984253732911	 0.00787313354473 	 0.992126866455 
-0.853637661198	 0.0731811694009 	 0.926818830599 
-0.970308446565	 0.0148457767175 	 0.985154223282 
-0.899411152133	 0.0502944239334 	 0.949705576067 
-0.992486055683	 0.00375697215844 	 0.996243027842 
-0.968424943705	 0.0157875281477 	 0.984212471852 
-0.939756217703	 0.0301218911487 	 0.969878108851 
-0.991520466478	 0.00423976676109 	 0.995760233239 
-0.977836498248	 0.011081750876 	 0.988918249124 
-0.99923934979	 0.000380325105009 	 0.999619674895 
-0.831011032561	 0.0844944837196 	 0.91550551628 
-0.963992884411	 0.0180035577944 	 0.981996442206 
-0.999360392029	 0.000319803985573 	 0.999680196014 
-0.999980760157	 9.61992165815e-06 	 0.999990380078 
-0.976997924908	 0.0115010375458 	 0.988498962454 
-0.927629704926	 0.0361851475369 	 0.963814852463 
-0.99879213389	 0.000603933055108 	 0.999396066945 
-0.986250468495	 0.00687476575271 	 0.993125234247 
-0.959418004015	 0.0202909979923 	 0.979709002008 
-0.993747841322	 0.00312607933879 	 0.996873920661 
-0.938406599704	 0.0307967001478 	 0.969203299852 
-0.987565095859	 0.00621745207032 	 0.99378254793 
-0.956055412361	 0.0219722938194 	 0.978027706181 
-0.999149375918	 0.000425312040954 	 0.999574687959 
-0.982356704037	 0.00882164798132 	 0.991178352019 
-0.939508817399	 0.0302455913004 	 0.9697544087 
-0.993142574518	 0.0034287127409 	 0.996571287259 
